cell_area,parasite_count,parasite_area,texture_contrast,label
8913.0,1,153.0,442.94004858580604,1
14536.0,1,158.0,466.20915822086863,1
14419.5,1,168.5,373.1544518473652,1
14205.5,2,236.5,427.96549699016293,1
10579.5,1,142.0,571.9135752688171,1
15245.0,1,161.5,416.9489269595653,1
14373.0,1,211.5,430.3551234945908,1
10173.5,1,46.0,492.94852834565756,1
15049.5,1,197.0,403.235069699193,1
8207.5,1,58.0,438.6299407114625,1
16319.0,1,221.0,403.93351851851855,1
13022.0,1,145.0,462.4616207860157,1
13979.5,3,211.5,442.72782324058926,1
14947.5,2,188.0,447.24332056194123,1
17007.0,1,232.5,344.41543243035835,1
9330.5,1,148.5,583.2265799634221,1
13114.5,1,170.5,467.54216524216525,1
11185.0,1,151.5,462.14753097723246,1
14880.5,1,149.0,422.56045098352786,1
11370.0,1,115.5,404.9451051535308,1
12316.5,1,139.5,515.6551539012169,1
11495.0,3,314.5,516.7232786477753,1
11734.0,1,110.5,452.5491209313376,1
14877.5,0,0.0,429.4973214662336,1
17066.5,3,243.0,438.8532908704883,1
11573.0,1,223.0,552.569367951744,1
9914.0,0,0.0,474.6590491977977,1
13211.0,1,132.5,454.0905752753979,1
10516.0,1,139.5,461.13745349317895,1
10197.0,0,0.0,510.66782810685254,1
8677.5,1,158.0,408.6231623931624,1
12446.5,2,110.5,517.3296958855099,1
14289.0,1,185.0,414.1077977929243,1
11094.5,0,0.0,546.0986440460124,1
10201.0,1,109.5,528.040034562212,1
16168.5,1,152.5,397.8363875388415,1
9604.0,1,123.5,477.4888528138529,1
8909.5,2,63.5,443.42142857142863,1
16132.0,1,131.5,468.77988576091394,1
12305.0,0,0.0,379.7544044665012,1
11179.0,2,180.5,529.6419867549669,1
16208.5,1,132.5,437.10776403084094,1
12304.5,1,137.5,514.1328287075974,1
9843.5,1,111.0,506.55336051743535,1
16378.5,2,277.0,436.3321003401361,1
8874.0,1,126.0,488.733652173913,1
10885.5,2,133.5,428.4669799498747,1
10673.0,1,94.0,530.3730936819172,1
9262.0,1,77.5,492.1126620900077,1
12085.0,2,134.0,410.89501312335955,1
12684.5,1,162.5,403.4945512820513,1
14598.0,1,111.0,441.3587434973989,1
9791.0,1,117.5,508.7326970661011,1
15513.5,1,249.0,468.49923340548355,1
11362.5,1,184.0,536.7004989495799,1
12040.0,0,0.0,439.329487883782,1
14336.5,1,147.5,464.3780907231827,1
12814.0,1,141.5,492.1318407960199,1
7624.0,2,162.0,477.5692307692308,1
16446.5,0,0.0,421.11205673758866,1
15234.0,2,354.0,431.93281309478505,1
11230.0,2,200.0,489.2452881172735,1
16610.5,2,136.0,409.98399371329305,1
8295.5,2,170.5,497.69519725557456,1
9392.0,1,76.0,432.734126984127,1
11894.0,2,108.0,529.734908136483,1
11065.5,1,125.5,478.32634382897345,1
22176.5,1,159.5,351.99923153769305,1
11421.5,1,56.5,379.2911971830986,1
17180.5,2,133.0,406.2236532336241,1
11948.5,1,117.5,461.53939800078183,1
14883.0,1,125.5,521.3852152797235,1
11804.0,2,135.0,464.2618876941458,1
12367.5,1,88.5,455.8782349433512,1
15926.5,2,129.0,412.01343943412905,1
17672.0,2,151.0,397.7384342323571,1
13379.0,1,119.0,442.9346258272527,1
19209.0,1,275.0,364.67879290231474,1
9237.0,1,96.5,442.2895481437023,1
13397.5,2,240.0,560.6687776748017,1
12040.5,1,86.0,454.56460197695503,1
11130.5,1,118.5,490.2725752508361,1
19620.0,1,106.0,434.19493197278905,1
9404.0,0,0.0,366.8192190072924,1
12982.0,2,190.5,462.9877964295231,1
7693.5,1,129.0,586.196794871795,1
10419.5,1,112.0,511.76346153846157,1
10841.5,2,170.5,506.50006725854183,1
11175.5,1,167.0,458.5377822716549,1
12434.0,1,220.0,427.4223325062035,1
9612.0,1,155.5,610.0557054356514,1
7588.0,1,184.5,408.9429243895263,1
12173.0,1,118.5,414.4033653846154,1
25285.0,2,197.5,375.2002552183028,1
13523.0,1,94.0,549.1504583053879,1
8779.0,1,98.5,465.4481557028727,1
24527.0,2,154.5,332.8060710915382,1
7095.0,1,26.0,595.4065625000001,1
13101.0,1,135.5,483.7510746978203,1
11144.5,1,120.0,440.74821610601435,1
9603.5,1,216.5,421.17917910966037,1
11653.5,1,186.5,467.4740796393688,1
9203.5,1,156.0,406.91818181818184,1
13025.0,1,173.5,408.3868831859263,1
8524.5,2,111.0,505.2205532148746,1
15807.0,4,278.0,408.24130434782614,1
8112.5,0,0.0,374.0531741725448,1
12926.5,1,63.0,491.6313802476593,1
8026.5,1,150.0,440.39685639880963,1
13313.5,1,145.5,513.8473707664884,1
14721.5,1,132.5,426.43022030651343,1
12053.0,2,159.5,425.0977589339794,1
9294.5,1,145.0,579.4749122950152,1
12607.5,1,104.5,400.44530228758174,1
11822.0,2,209.0,524.0703105434511,1
10556.5,2,189.5,580.1705266060104,1
12140.0,1,96.0,498.1298979155205,1
12050.5,2,146.5,570.1673931091739,1
11415.0,1,77.5,428.53547075793335,1
9749.0,1,133.5,447.97559436145593,1
10811.0,1,134.0,538.6879120879121,1
14299.5,1,168.0,506.3830637664994,1
11819.5,1,78.0,636.1809978768576,1
9547.5,1,30.0,534.1351139601139,1
10154.0,1,164.5,614.76265992904,1
8466.0,1,48.5,662.7626771653544,1
17257.5,2,227.5,435.76719507969506,1
13209.0,2,150.5,369.2079710144928,1
17327.0,1,118.5,356.64112357762394,1
9411.5,1,92.5,430.70699165175904,1
8311.5,1,104.5,534.9713234035268,1
12523.0,1,159.0,464.25209790209794,1
12075.0,1,151.5,395.05453484981047,1
4133.0,1,75.5,769.0733695652173,1
15299.0,2,192.5,396.1808955528356,1
12026.5,1,235.0,528.2622222222222,1
6593.0,0,0.0,374.3988824414356,1
10730.5,1,90.5,515.6344724220623,1
5840.5,0,0.0,586.7517754868271,1
13830.5,1,207.0,418.0214443829552,1
9207.0,2,122.5,481.16866933689363,1
13794.5,1,145.0,482.5007732096198,1
8966.0,1,88.0,479.13707501349165,1
11495.5,0,0.0,512.3772300469484,1
17148.5,2,276.0,365.9132718696398,1
13078.0,1,80.5,373.9103180050331,1
9270.0,1,117.0,385.3315972222222,1
9516.0,2,170.5,409.1767655367232,1
9577.5,1,190.0,511.14829870520924,1
8639.0,0,0.0,516.4381613756614,1
10105.0,1,149.0,404.74173553719015,1
13200.5,1,248.0,521.3308289506637,1
11624.0,1,78.5,424.26482266639744,1
15623.0,1,123.0,428.31069053208137,1
10651.5,1,179.0,527.0991452991452,1
12521.0,1,214.5,529.8337309160306,1
10489.0,1,65.0,569.3400073072708,1
9812.0,1,117.5,414.2191283292978,1
7853.5,2,167.0,504.88842289209265,1
14846.5,0,0.0,518.466657417684,1
17015.5,1,215.5,486.79869120654405,1
20730.0,2,139.5,371.5053850607991,1
11754.5,1,134.0,540.0105024465928,1
9455.5,2,137.5,491.14759522893416,1
16739.5,2,185.0,427.796447109361,1
10485.0,1,86.5,522.3826003541913,1
14062.0,1,155.0,439.0450083542189,1
7962.0,1,121.5,488.67972972972973,1
11105.5,1,136.5,536.0601888276947,1
19742.0,1,133.5,362.73179086538465,1
13535.0,1,167.0,319.9171839080459,1
15179.5,1,155.0,571.9677449601501,1
8264.0,1,166.0,420.1541568163909,1
10148.5,1,109.0,473.6129990330156,1
9163.5,2,190.5,615.1033402061855,1
10548.0,1,131.0,413.9050095648015,1
12055.5,1,81.5,436.9751451800233,1
14223.5,1,174.0,484.1160888196337,1
11613.0,1,153.5,470.25951854581183,1
9920.0,2,114.0,472.3060267857143,1
15312.5,1,137.0,436.0417551309271,1
14072.5,2,100.0,425.37931034482756,1
13905.0,1,170.5,446.01653068842325,1
15883.0,1,108.5,399.54742440657935,1
9033.0,1,82.0,414.33948717948715,1
10633.0,1,167.5,508.08719008264467,1
11931.5,1,125.0,446.45012165450123,1
9318.5,1,41.0,486.0656148259454,1
12451.0,0,0.0,452.4581627006088,1
10546.5,1,159.0,488.31276256699977,1
10676.0,1,186.5,394.26122881355934,1
12947.0,1,158.0,444.97926634768737,1
13303.0,1,159.0,413.67331932773106,1
12476.5,2,196.5,465.6587921626984,1
11897.5,1,119.5,399.53118664281465,1
5794.5,0,0.0,440.46579070129064,1
10599.0,1,116.5,504.6846137476059,1
7499.5,1,40.5,502.1726988607723,1
13659.0,1,153.0,444.0942788514029,1
8697.5,1,92.5,523.911026070318,1
11988.0,1,97.0,513.1593156118643,1
14285.5,1,128.0,430.1872340425532,1
13453.0,2,168.0,431.38367405701126,1
8131.0,1,184.0,637.0021272660008,1
14964.0,1,121.5,450.76385378183943,1
14029.0,0,0.0,482.9555057618438,1
14592.0,2,159.0,462.3385902636917,1
13659.0,1,104.0,590.8156494522692,1
11447.5,1,37.0,469.20546259842513,1
11853.0,3,212.5,446.4852969440708,1
11767.0,1,108.0,501.5820012787725,1
14112.0,1,120.5,489.42094189998386,1
12077.5,1,42.0,462.3344990382935,1
14035.5,2,86.5,359.0672364672365,1
12220.5,1,111.0,471.4597285067874,1
13647.0,1,345.5,482.8762762762763,1
10054.0,1,67.5,452.7709134615385,1
7986.5,2,234.5,446.19972260748966,1
12650.0,0,0.0,468.1021309159406,1
13725.0,1,125.5,450.84047845877,1
10684.0,1,238.0,351.7556935817805,1
3816.0,1,69.0,467.4485294117647,1
15158.5,1,137.5,411.19866747425806,1
11645.5,1,59.5,402.3415259537211,1
10949.0,1,108.5,492.81781078549454,1
13239.0,1,226.0,411.9554924242424,1
10979.0,1,57.0,481.7758985200845,1
10955.0,1,114.0,387.70152955766855,1
10850.5,1,36.5,628.3338935574229,1
9742.0,1,168.5,546.7407637165702,1
14084.0,2,507.0,532.760876369327,1
10126.0,3,93.5,391.1668317812562,1
11966.5,2,197.0,382.2756444925185,1
11098.5,1,26.0,410.0065649197621,1
13825.0,2,130.5,511.55991342905406,1
12421.0,1,113.5,487.45915354330714,1
10561.5,1,81.5,438.225048791978,1
9985.0,1,179.5,515.7805174385363,1
13698.5,2,145.5,440.85545474910396,1
14911.5,1,229.0,401.8136374785381,1
8192.0,2,161.0,507.6540502070393,1
12211.5,0,0.0,447.6721264367816,1
13727.0,1,209.0,475.85882732999517,1
12380.0,1,117.5,453.86043165467623,1
7765.0,1,228.0,425.3975442834138,1
14665.5,1,204.5,427.6298694974679,1
10533.0,1,151.0,552.9975988700564,1
18335.5,1,148.0,441.51353776529345,1
14119.0,1,122.5,445.50166666666667,1
12013.0,1,103.0,476.7807055614111,1
22649.5,1,190.0,322.0879171613244,1
9524.5,1,190.5,534.8065746753247,1
12450.0,1,120.0,502.13117106773825,1
11462.0,1,167.5,591.9550701823431,1
15025.5,1,165.0,435.9194241512677,1
20220.5,1,172.5,414.4260033444817,1
11605.5,2,149.5,494.0108541473944,1
14373.0,2,301.5,509.08184977278813,1
12024.5,1,123.0,469.2557964892519,1
8621.5,0,0.0,451.83036465102055,1
7040.5,0,0.0,543.7072612921669,1
8295.5,1,121.5,452.0103622431209,1
7567.0,1,189.5,490.2922482922483,1
11166.5,2,85.5,468.9576923076923,1
20460.0,1,183.5,423.32184598944764,1
15026.0,1,62.5,413.89906103286387,1
13757.0,1,25.5,492.1281281281282,1
14149.5,0,0.0,363.8568236320035,1
15319.0,1,151.5,439.194232275754,1
8792.5,0,0.0,578.4697832621421,1
13967.5,1,231.0,480.0717327219129,1
14543.0,1,200.0,522.2249055853707,1
15488.0,1,165.5,430.0483604623732,1
12976.0,1,126.5,446.5928400137034,1
13742.0,0,0.0,507.8451132390941,1
14538.5,0,0.0,354.02476923076927,1
14143.0,1,115.0,454.9843962008141,1
15690.5,3,274.0,440.46885069817404,1
10900.0,2,203.5,489.68014731429366,1
11641.5,0,0.0,392.51981307214646,1
11637.0,1,127.5,610.7452798494927,1
12604.0,2,153.5,593.5979583104101,1
11486.0,1,173.0,520.5938434695913,1
15100.0,1,127.5,426.1492957746479,1
17187.5,2,287.0,411.56968834045244,1
10746.0,1,139.5,510.287912383256,1
13194.5,1,215.5,398.69317145462844,1
14317.0,1,135.5,377.2617191404298,1
13763.5,2,166.5,525.2067149758453,1
16981.0,2,331.0,364.4321020462397,1
15682.0,2,344.0,435.61456419677484,1
16620.0,1,126.0,441.34096337579615,1
14737.5,1,84.5,413.8914065626251,1
18412.0,1,169.5,387.78765060240966,1
15989.5,1,135.5,484.82003074895675,1
12082.0,1,229.5,538.442381373416,1
14917.0,3,340.0,535.5269348105331,1
16042.0,2,252.5,409.3252627627628,1
11420.0,1,82.5,316.9297406924526,1
16023.0,2,162.5,445.3585751356452,1
14104.0,1,131.0,492.7491801544483,1
14564.5,1,62.0,442.1884689431554,1
12746.0,1,102.0,472.6376171789841,1
11535.5,1,155.5,553.3484786184209,1
7588.0,1,141.0,474.0118518518518,1
17143.0,1,26.0,337.4308015745214,1
11550.0,1,235.5,443.7056891341479,1
11778.0,2,150.5,364.8904249871992,1
8353.0,1,78.5,630.7586749482402,1
13029.0,0,0.0,438.22938771285135,1
13221.0,1,110.5,389.4251828631139,1
13255.0,2,221.5,461.8252136752137,1
10021.5,0,0.0,503.78073188946973,1
11333.0,1,94.5,395.50680737411244,1
10737.0,1,120.0,648.320268361582,1
15333.0,1,52.5,402.8734581280788,1
14467.5,0,0.0,471.1913655848132,1
13610.0,2,270.5,433.9190079016681,1
12621.5,1,212.5,439.60660043393864,1
14902.5,1,333.0,573.7069298245614,1
8986.5,1,90.0,591.3759074591145,1
11319.5,1,129.0,491.1556311142926,1
27436.5,1,263.5,326.40492603762743,1
19987.0,1,137.5,436.22828578945393,1
7592.5,1,94.0,452.865283018868,1
9339.5,0,0.0,358.79343629343634,1
11000.0,1,104.0,423.388232979142,1
11957.0,1,149.0,450.32420262664164,1
9931.5,1,105.5,460.0144512910798,1
11360.5,1,132.5,405.8404940923738,1
10088.5,1,126.5,437.85736434108526,1
13304.0,1,67.5,445.5879060469764,1
12774.5,1,178.5,539.5744826858108,1
11967.5,1,106.0,566.4370603929178,1
10522.5,1,120.0,412.357401768885,1
17288.0,2,363.5,522.2795934704675,1
11149.5,2,163.0,516.4115591397849,1
14098.0,1,167.0,467.48622066413486,1
10926.0,1,141.0,361.00913673597984,1
15087.0,1,37.5,425.9416369793728,1
9836.5,1,49.5,469.1228004022121,1
10179.0,2,194.5,424.6347072879331,1
13996.5,2,223.0,472.8111734830259,1
11947.5,1,157.0,496.65797487628475,1
12915.0,1,257.0,420.27950788158404,1
29433.0,2,180.5,411.5838963963964,1
10300.5,1,243.5,426.5139130434783,1
12495.0,1,171.5,431.88725581395363,1
8797.5,1,35.5,497.1853370746097,1
8805.0,1,120.5,392.63308763308765,1
15569.5,1,112.0,469.49321355336394,1
15999.0,1,159.5,408.4961075725407,1
11214.5,1,136.5,461.4985829959514,1
17326.5,1,228.0,414.3809926337399,1
12469.0,3,184.5,475.93208990913433,1
11149.0,1,94.0,515.8569365976145,1
14695.5,0,0.0,411.7100906400296,1
3514.5,0,0.0,559.6820099731492,1
13371.5,2,150.0,447.16876923076927,1
12653.5,1,85.5,382.5865507246377,1
12258.0,1,218.5,425.22914669223394,1
7225.0,1,41.5,613.7074948240165,1
14595.5,1,110.5,418.9925925925926,1
17837.5,2,330.0,369.56804070023634,1
15489.0,1,193.0,392.05461913972556,1
13129.5,1,131.0,330.9600777854039,1
13407.0,1,85.5,507.58507958319024,1
10358.5,0,0.0,434.23852951572997,1
10350.5,1,150.0,558.3840004808269,1
13567.0,1,88.0,482.9626662306518,1
17307.5,1,167.0,389.2120328650941,1
9672.5,1,173.5,515.1020902547066,1
12711.5,1,132.5,493.27109944590256,1
12101.5,2,115.0,516.0027996500437,1
9121.5,1,151.0,513.5797503467408,1
11348.0,1,135.0,580.0161157024793,1
15181.5,1,159.5,389.40403203534936,1
13998.5,1,142.0,455.01686383085826,1
11937.5,1,130.5,387.66570501262174,1
16367.5,2,211.5,426.801268115942,1
15007.5,2,218.5,451.46818739269065,1
16972.5,1,145.0,458.7522399203584,1
16765.5,1,51.0,432.37777188797594,1
12918.5,1,92.5,446.3712066905615,1
15342.5,1,217.0,474.88739805314384,1
13977.0,1,153.0,361.6077209098862,1
12996.0,4,247.5,447.3371696504689,1
9899.0,1,165.0,467.90104781582056,1
11275.0,1,85.5,471.9464869281046,1
12945.5,1,145.0,453.4207238860075,1
12446.5,2,160.5,374.903066094011,1
12405.5,2,180.0,501.338417266187,1
17636.5,1,139.0,366.1586374063975,1
15152.0,2,204.5,474.4286133528979,1
14129.0,2,195.0,458.1114586591596,1
10354.5,1,156.0,465.5691623931624,1
7898.0,1,47.5,609.9936645850303,1
12441.0,1,172.0,491.407930828861,1
15689.5,1,53.5,335.63005652711536,1
16345.0,3,184.5,462.4551174496644,1
15095.0,1,155.0,473.75297701467747,1
12305.0,1,61.0,491.8936358967175,1
6294.5,1,62.0,415.30170940170945,1
13585.0,1,155.0,430.96786192530874,1
15217.5,1,187.0,457.55594869526766,1
11016.5,1,345.5,524.2779649122806,1
13151.0,2,168.5,456.85957700005406,1
9841.5,1,131.5,494.54641930065657,1
13591.5,0,0.0,426.9431034482759,1
16562.0,1,169.0,435.98648648648646,1
14034.0,1,144.0,478.1488393058373,1
25657.5,1,220.0,437.3820337285023,1
15727.0,1,102.0,423.96000000000004,1
9454.0,1,102.0,610.4915644741732,1
15471.5,3,166.0,527.9683590875644,1
13157.5,2,108.5,415.32851348126934,1
5883.5,1,58.5,419.09651669085633,1
15710.0,3,296.0,365.6723259762309,1
13067.5,2,87.0,417.23559322033896,1
12093.5,0,0.0,476.73748814041744,1
16043.5,1,149.5,350.40075973409307,1
12603.5,1,168.5,439.0729755178908,1
14765.5,3,179.5,437.18866539421526,1
13797.0,1,221.0,415.07325708061,1
16091.0,1,125.5,380.51565934065945,1
12631.0,1,149.0,359.6161792752702,1
12472.0,1,123.0,477.59424460431654,1
7005.0,1,107.0,650.6104801059162,1
8932.5,1,149.5,486.2279176201373,1
15423.5,1,136.5,373.5378396972824,1
12234.0,1,132.0,432.7468375780064,1
13456.5,0,0.0,433.56441856521,1
11725.0,1,121.5,444.64301668637495,1
11438.0,1,139.0,464.2961112178872,1
10159.5,1,185.0,485.6276715410574,1
16694.5,2,281.0,434.5786157779401,1
17362.5,3,260.5,438.8624159618304,1
10478.0,3,148.5,425.8608294930876,1
13524.0,1,173.5,439.63938492063494,1
13210.0,1,114.0,427.0297206970638,1
12507.0,1,45.0,463.5957161981258,1
11885.5,1,155.5,491.0843599033816,1
10041.5,1,123.5,535.6571128451378,1
8745.0,2,110.0,506.7833167989419,1
14670.0,1,186.5,453.04011357769747,1
16079.0,2,176.0,440.57250934281296,1
13527.5,2,189.0,301.39147153351706,1
11433.0,1,157.5,484.43193470048567,1
16395.5,1,145.5,476.51864761240864,1
14389.0,3,269.0,545.128921078921,1
15966.0,1,143.0,389.7310093415357,1
11971.0,1,55.5,454.6531548516843,1
11186.5,3,157.0,413.35681787769306,1
15002.5,1,175.0,538.2123326572007,1
19953.0,2,218.5,328.1203607630298,1
13755.5,1,158.5,423.52548500881835,1
10047.0,2,159.5,395.46817765567766,1
8111.0,1,141.0,473.7704402515724,1
13771.5,2,106.0,488.9756683033278,1
10706.5,1,111.5,407.58593958834535,1
12797.0,1,45.0,544.6764250138351,1
16609.0,2,301.0,473.7764570552148,1
12036.5,2,100.5,481.67173233270796,1
8329.5,1,79.5,565.516129032258,1
14129.5,1,126.5,458.3684041184042,1
12096.0,1,97.0,369.44470542180477,1
14559.0,1,204.0,409.0087603386679,1
19902.5,1,222.5,330.96300629561534,1
14883.5,1,139.0,382.59065572109057,1
15163.0,1,149.0,453.164244485673,1
10125.5,1,56.0,456.4967432950192,1
11710.5,2,221.5,553.4306778886933,1
16570.5,1,208.0,477.06723213630016,1
14023.0,1,112.5,403.1281586464514,1
12195.5,1,88.5,467.83153477218224,1
16404.5,2,286.0,459.4290575165006,1
11331.0,1,254.5,462.86138931689777,1
11385.5,1,195.5,496.9968607854443,1
5550.0,0,0.0,532.2655046103322,1
13645.5,1,184.0,445.08730158730157,1
12013.0,1,169.0,553.0032495938009,1
8345.0,1,79.0,554.3252542372882,1
4656.5,1,105.0,374.0620604781998,1
17774.0,2,130.0,456.51503975084006,1
12639.5,1,243.0,297.8794802867384,1
15240.5,1,156.5,539.2078414435166,1
10087.0,2,168.5,490.6984543598717,1
15684.0,1,170.5,497.483418367347,1
10740.0,1,152.0,599.7671417565485,1
8817.0,0,0.0,540.0505351681957,1
9068.0,1,102.5,336.95778508771934,1
8731.0,1,55.0,485.40851748370164,1
11920.0,1,101.0,469.43327228327234,1
21033.5,1,252.5,342.9366807610994,1
22201.5,1,161.5,367.2306473829201,1
9619.0,1,95.0,617.3119105066901,1
10870.0,2,185.0,483.35184703433924,1
9502.0,1,158.0,464.6292372881356,1
13351.5,1,134.5,434.0301044330776,1
11688.5,1,159.5,497.00895540698036,1
20041.0,1,211.5,353.1701231154125,1
15383.0,1,150.5,481.5724527150702,1
6275.0,1,130.0,513.1805555555557,1
13721.0,1,174.5,464.16678216678224,1
7956.5,0,0.0,579.487897723192,1
19162.0,1,186.5,382.7380314309347,1
14047.5,1,165.5,400.3716400467472,1
10728.5,1,185.0,570.7468900197907,1
8365.0,1,151.5,487.4391741071428,1
15920.5,1,143.0,498.2088003705419,1
12520.5,1,135.0,434.4051558752998,1
9741.5,1,162.0,498.03610377294586,1
12082.5,1,134.5,434.4784043538675,1
12583.0,2,136.5,433.01611984506724,1
22234.5,2,399.0,492.7983160800552,1
12683.5,1,134.0,468.42329545454544,1
15926.5,1,153.0,362.63168996811373,1
33140.5,3,497.5,268.25736775267126,1
19697.0,1,178.0,421.55432774040946,1
11272.0,1,206.5,518.4129397734048,1
8013.0,1,138.5,490.32682221016455,1
10717.0,0,0.0,370.4135158626684,1
11184.0,1,148.0,352.26884226884226,1
12558.5,1,143.0,490.2128205128205,1
14377.5,1,217.5,468.1966339690286,1
14224.0,1,115.5,458.0637952855561,1
14987.0,1,182.5,411.6115436370627,1
10989.5,1,101.0,516.371090617482,1
10670.0,1,88.0,425.0934134735787,1
7005.5,1,114.0,353.05473663522014,1
9260.0,1,128.0,482.70012656225276,1
12900.5,2,113.0,505.52341692431,1
10376.5,1,142.0,467.50181633246154,1
14594.0,1,112.0,405.6267423851316,1
17188.5,1,147.5,478.8146605908234,1
8151.5,1,95.0,589.5060410460112,1
6375.0,0,0.0,572.7252955082743,1
13622.0,1,136.0,545.9563660045588,1
11847.0,2,141.5,551.4910571884255,1
15896.5,1,106.5,481.13520971302427,1
11713.0,1,129.0,395.91791697924486,1
14044.0,1,170.0,416.54951980792316,1
11992.5,2,173.5,419.6386396366456,1
7876.0,1,147.0,448.5605714285715,1
10379.5,1,120.5,476.07616077616075,1
11142.5,1,129.5,439.5036872218691,1
6813.0,2,90.5,510.3172360248447,1
12148.5,1,95.0,386.97217847769025,1
16669.5,1,201.0,454.1978828828828,1
12347.0,1,207.5,453.41053062178594,1
9504.5,1,67.5,458.28781183178904,1
8268.0,1,93.5,574.5405592469547,1
14270.0,1,173.0,420.38661375661366,1
11325.5,2,144.5,486.057521853414,1
15188.5,1,512.5,437.04208267647573,1
10964.5,2,123.0,486.81797235023043,1
15026.0,1,194.0,437.02815471245265,1
9204.5,1,95.0,562.0622119815669,1
14102.0,1,139.5,397.06110275689224,1
15169.0,1,156.5,442.20174291938997,1
12286.5,1,91.5,391.6169574863585,1
7816.5,1,136.5,405.9724761904762,1
11603.0,1,135.5,454.35454072339314,1
9737.0,1,103.0,486.096884057971,1
9216.5,2,118.0,478.047006931317,1
14633.0,1,184.0,509.5502762931425,1
8780.5,1,99.0,498.538387252535,1
10191.0,2,136.0,402.85149904002367,1
18613.0,3,271.5,383.64921700223715,1
16860.0,0,0.0,518.3573375738301,1
19135.5,2,173.5,452.0245726046961,1
14823.5,1,179.0,409.59283625730995,1
11921.0,0,0.0,462.29233339759656,1
12882.0,1,142.5,489.73610202746886,1
15649.5,2,164.0,451.14260591526784,1
15868.0,2,238.5,470.60471560753376,1
12729.0,2,126.0,400.9079343048809,1
17306.5,1,261.0,430.9595315398887,1
11323.0,1,49.0,333.5948717948719,1
15708.0,1,187.0,569.5143098659582,1
16673.5,1,157.5,442.40511341791614,1
13854.5,1,86.5,449.01408388520974,1
9827.0,1,206.0,550.8576763822359,1
11129.5,1,109.5,424.23146902428084,1
10441.0,1,182.5,514.5783746556474,1
17625.0,1,177.0,472.90279823269526,1
10653.0,2,186.0,471.8747718383312,1
16557.5,1,200.0,417.34426446572803,1
9189.5,1,201.0,485.3325358851675,1
13146.0,1,121.5,501.79170752969384,1
10982.5,1,117.5,434.2230733051132,1
11285.5,1,124.5,514.9938086303939,1
10212.0,0,0.0,465.01549529607087,1
12183.0,0,0.0,482.1542234984446,1
15146.0,2,187.5,441.8006487363158,1
7279.5,2,103.5,366.75385899040464,1
8592.5,1,147.5,485.47551763974053,1
15977.0,2,219.5,461.6657968313141,1
10940.5,2,180.0,394.4728846153846,1
10569.5,1,98.5,475.81468245104605,1
11341.5,1,96.5,455.12991618310764,1
10582.0,1,134.5,407.32747691883696,1
13388.0,1,102.5,338.94099913867353,1
16546.0,1,133.5,456.65602084989837,1
10034.0,2,75.5,558.3245007680491,1
12412.5,1,140.5,397.51566426537113,1
11045.5,1,191.0,417.6492576533963,1
10294.0,1,164.5,328.80384447356926,1
12610.0,1,91.0,518.3910065515188,1
11429.0,1,69.5,458.70026881720435,1
7295.0,1,158.0,553.3948944526264,1
13937.0,1,240.0,446.4212598425197,1
11550.0,1,125.5,561.4775985663082,1
12518.5,2,139.0,443.1152306967985,1
12334.0,0,0.0,291.9600714804267,1
11083.0,0,0.0,518.8797957401061,1
11298.5,2,212.5,427.93423106947694,1
12767.0,0,0.0,400.67169263416537,1
11370.5,2,138.0,471.46048850574726,1
15805.0,1,212.5,470.78170101955243,1
14263.0,1,207.0,505.6951771915801,1
18351.5,1,147.0,439.4788851351351,1
16677.0,1,131.5,367.7158045977012,1
14513.5,2,139.0,457.1358293646773,1
14504.0,2,122.0,483.6966666666667,1
21970.0,1,88.0,371.89391630151783,1
17932.5,1,188.5,410.79438261791205,1
10513.5,1,123.0,541.673343605547,1
11685.0,1,128.5,404.7674813903054,1
11595.5,1,117.0,548.3765557531115,1
17295.0,1,135.5,415.84135158332197,1
12006.0,1,144.5,311.1058050531735,1
8362.0,1,68.0,636.9713541666667,1
13521.0,1,133.0,464.0934225195095,1
11469.5,1,199.0,461.65989010989006,1
15109.5,2,202.0,529.8406912442397,1
10056.5,2,86.5,428.6279292204688,1
16281.5,1,255.0,469.6668258212377,1
12694.0,1,132.0,452.9938811188812,1
13538.0,1,300.0,427.5068622025457,1
16486.0,0,0.0,385.07134657836644,1
13626.5,1,172.5,476.45995385629533,1
11986.0,1,272.0,544.1147813840344,1
12471.0,2,147.0,428.60665030388043,1
11503.5,1,130.0,454.39149672951135,1
11460.5,1,167.5,462.4956607495069,1
9391.5,1,147.5,474.93607774968393,1
8986.5,1,35.0,368.70409937888195,1
13440.0,1,145.5,466.91148618538324,1
8282.0,1,309.5,428.6496319123438,1
10558.0,2,158.5,634.5540134821276,1
14613.0,1,79.0,413.801735556063,1
9730.5,1,198.5,490.0418115942029,1
14968.5,1,165.0,297.396990548831,1
17032.5,2,184.0,413.40387499999997,1
4029.0,1,98.5,868.519623233909,1
10088.0,0,0.0,415.36933385888847,1
10950.0,1,116.0,463.40674470457077,1
16299.5,2,229.0,412.27956592956593,1
13325.5,1,112.5,454.83057766891204,1
11285.0,3,195.0,503.57931391734775,1
15275.0,1,99.5,416.1876474553421,1
9843.5,1,41.5,396.7716629100927,1
14590.0,1,131.0,411.41889763779534,1
13595.5,1,78.5,369.90387351778656,1
13588.0,2,367.0,415.6581158779301,1
12551.5,2,135.0,496.9543828264759,1
